pos,neg,neu,compound,Author,Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude
0.329,0.0,0.671,0.5994,@gbengaemma,"@renoomokri @MBuhari Really caught up o. 
0820814478 access . God bless you sir",2020-04-01 23:24:30,en,,0.0,0.0,@renoomokri,gbenga emmanuel,,6.0,25.0,54.0,8.0,0.0,False,,
0.11,0.183,0.707,-0.4588,@EjaOlatunde,@NgComCommission  pls kindly persuade the telecoms companies to lower data subscription during this fight against covid-19 because this stay at home and lack of electricity is really making home unbearable. @NGRPresident @MBuhari @ProfOsinbajo @FMoCDENigeria,2020-04-01 23:24:25,en,,0.0,0.0,@NgComCommission,Ejalonibu Olatunde,"Humble, love to make friend, easy going but hate to ßε̲̣̣̣̥ embarrass",2650.0,52.0,190.0,27.0,0.0,False,,
0.0,0.128,0.872,-0.6656,@alariwo07,"Where is sanity and professionalism @HQNigerianArmy this act is frustrating. If this officers don't respect there self the anarchy we never expected might commence. We are humans, they must be civil with us. #COVIDー19 #CoronaVirusNigeria #CoronaVirusUpdates @renoomokri @MBuhari https://t.co/vFI8vheJYB",2020-04-01 23:24:19,en,,0.0,0.0,,Alariwo. (Ph.D by Affidavit).,political analyst|Photographer|Videographer|A Seasoned Administrator and influencer.,5973.0,1112.0,399.0,575.0,0.0,False,,
0.0,0.0,1.0,0.0,@Berry_Dick1,@MBuhari It shouldn’t be centralized for whatsoever. Looters everywhere...,2020-04-01 23:23:43,en,,0.0,0.0,@MBuhari,♥ANACONDA❤♥💯,"Spread your legs, let me taste you. MDG - ❤🙌 To get me connected, direct message me. PayPal ID: https://t.co/hBJBakHkq1",761.0,74.0,518.0,1087.0,4.0,False,,
0.132,0.0,0.868,0.5719,@Mizaknod2,"@HAHayatu And you expect @OfficialAPCNg members, the likes of @MBuhari @ProfOsinbajo @DrAhmadLawan 
, Malam Abba Kyari, Adam Oshiomole,Tunibu and Co, will allow that Happen.. Uncle we still dey primary school if na that one.",2020-04-01 23:23:10,en,,0.0,0.0,@HAHayatu,Mizaknod,"Bunch of random Tots, never take anything serious, life it self is a joke.",1551.0,3129.0,878.0,113.0,0.0,False,,
0.191,0.0,0.809,0.7269,@fahad_bichi,"Dear @CustomsNG , pls where are the  seized rice, tomatoes, vegetable oils &amp; other food stuffs in ur possession ? Kindly, give it out to d people in need during #CoronaVirusInNigeria  cc: @MBuhari @BashirAhmaad @DrIsaPantami @Sadiya_farouq",2020-04-01 23:22:44,en,NG,1.0,0.0,,Tani bro e’💎,There wll be hard days. But dae won’t last forever!!💪🏽,6036.0,7219.0,615.0,848.0,3.0,False,,
0.0,0.131,0.869,-0.2755,@youngkayleetv,"@SympLySimi @MBuhari Why can't you like my comment, do I need to beg for everything @SympLySimi",2020-04-01 23:22:18,en,,0.0,0.0,@SympLySimi,Olayinka🤒,"Comedian | Engineer🛠 | Barcelona💕 Lasu pikin
I ❤my 2K followers",1083.0,5386.0,2772.0,2625.0,0.0,False,,
0.318,0.0,0.682,0.4215,@mp_baba,@renoomokri @Emm_Alete @NGRPresident @GarShehu @GEJonathan @MBuhari Lol,2020-04-01 23:22:00,und,,0.0,0.0,@renoomokri,BabaMP,Gifted!,44.0,135.0,62.0,12.0,0.0,False,,
0.06,0.208,0.732,-0.6856,@micswithhero,"@renoomokri @MBuhari #15 b??? Meaning every citizen could get #1 m ???? Couldn't that be a joke ??? No, it was just april fool #15billion to 200million people ..... please I'm back to sleep.",2020-04-01 23:21:16,en,,0.0,0.0,@renoomokri,EmmanuelHero,I'm just a man who found mercy before God. #musician #singer #evangelist +2347065566846 . click https://t.co/lTKEvgzpoa,5765.0,476.0,1532.0,635.0,1.0,False,,
0.0,0.0,1.0,0.0,@Enans5,@JafarAbubakar20 @SympLySimi @MBuhari Frozen brain 🧠,2020-04-01 23:21:06,en,,0.0,0.0,@JafarAbubakar20,#Hypeman*Enans🇳🇬,"A Christian,song lover,Blue💙blood/Madrid,money💰chaser,rep NOUN,Mr Nice 👍🏾 guy,Bachelor.....",1412.0,2242.0,772.0,303.0,0.0,False,,
0.42,0.0,0.58,0.7876,@mp_baba,@renoomokri @Adeolu16572819 @NGRPresident @GarShehu @GEJonathan @MBuhari Nice line; “not a nice man but a wise man.”,2020-04-01 23:21:03,en,,0.0,0.0,@renoomokri,BabaMP,Gifted!,44.0,135.0,62.0,12.0,0.0,False,,
0.0,0.0,1.0,0.0,@AriyoAristotle,"@iwogoke @HQNigerianArmy @GovBorno @IssoufouMhm @IdrissDebyI @PR_Paul_BIYA @MBuhari @alouibrahim92 @Akinzo8 @Pol_Sec_Analyst Hmmm... plenty moles within, on the Nigerian side, even at a senior level.",2020-04-01 23:20:57,en,,0.0,0.0,@iwogoke,Sir Ariyo-Dare Atoye,"Convener, Ajoro Ekiti, CDNDC. ED Adopt A Goal. Political Missionary - The ISSACHAR. I Love JESUS. Alternative Thinker.",95695.0,16617.0,3349.0,17905.0,47.0,False,,
0.086,0.0,0.914,0.4767,@TMentorate,"@ProfOsinbajo  @MBuhari Give Nigerians financial relief by paying into our accounts, using BVN. Banks can facilitate this exercise. Some countries have don't it.. All the Billions donated should be channeled appropriately to Nigerians. . https://t.co/TXnvQufDNL",2020-04-01 23:20:54,en,,1.0,0.0,@ProfOsinbajo,Taiwo mentorate,I’m a happy person who love to make People laugh and who is sincere about others,151.0,323.0,618.0,154.0,0.0,False,,
0.0,0.259,0.741,-0.5423,@Sir_Sirlees,@BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct Poorest Citizens aren't staying in Abuja.,2020-04-01 23:20:49,en,,0.0,0.0,@BashirAhmaad,Browser_,🎓 Fukite || Economics Student || Gombite || Muslim-Sunni || Man United Fan || Extrovert || Bafulatani || Optimist || Students and Skill Cell Activist 💪,818.0,1213.0,800.0,543.0,0.0,False,,
0.131,0.155,0.714,-0.0516,@enoruwakenneth,@DemolaRewaju @chosensomto You see how this government @MBuhari @NGRPresident continues to bring shame on this country? This is surely another 👎👎👎to this administration. We celebrate mediocrity and bring our nation to disrepute. This is wicked and disrespectful. Nigerians are so 'pushed',2020-04-01 23:20:36,en,,0.0,0.0,@DemolaRewaju,Kenneth ENORUWA,"#Financial & Management #Consultant, Training Services Provider, an #Entrepreneur. Admires Quality #Leadership & Corporate #Excellence.",754.0,258.0,486.0,90.0,0.0,False,,
0.147,0.158,0.696,-0.3506,@princeyusufval,"@MBuhari your excellency sir, i appreciate the fact that ur government is doing everything to protect the citizen against thsi Covid-19 but your efforts will be meaningless if we ended up dying of hunger.",2020-04-01 23:20:35,en,,0.0,0.0,@MBuhari,Yusuf valentine,"I Am a Big Dreamer. Future Entrepreneur, Future Aliko Dangote.
Aliko Dangote my Idol. 
And an Enthusiast of #Arsenalfc",830.0,50.0,309.0,55.0,0.0,False,,
0.397,0.0,0.603,0.5574,@GamboRamsey,"@GovUmarGanduje
 @MBuhari 
@PoliceNG 
@StateDeptDSS 
@HQNigerianArmy 

Pls free #DADIYATA https://t.co/LqWPqE9aIz",2020-04-01 23:20:21,en,,3.0,2.0,@GovUmarGanduje,balarabe Gambo Ramsey,Allah first✍️|| Health Practioner🏥|| Always been Sane🌿|| Muslim🌷🌷|| Daddy's friend👭|| Single and Searching❤|| Wish me on 8 january🎂|| prayi 4 me when i m,238.0,642.0,541.0,126.0,0.0,False,,
0.0,0.259,0.741,-0.5423,@NathanielAgada1,@BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct Who are the poorest Nigerians @BashirAhmaad,2020-04-01 23:19:49,en,,0.0,0.0,@BashirAhmaad,Nathpraise,An advocate of good governance.,2577.0,2652.0,652.0,96.0,0.0,False,,
0.0,0.0,1.0,0.0,@olusogaowoeye,@Aliyujari @NGRPresident @MBuhari 😂😂 You still remember this? I was thinking about this today when the Presidency released that statement but I can’t remember with who I had that discussion.,2020-04-01 23:19:47,en,,3.0,1.0,@Aliyujari,Olusoga Owoeye,"CXO at TECHWITCH NG,social democrat, fiercely progressive, love Nigeria and Nigerians. My retweet is endorsement.",18924.0,10088.0,597.0,9292.0,9.0,False,,
0.0,0.0,1.0,0.0,@yoyo4eva,@miquest I see Jacuzzi and Sinzu for the last pic sef. This @MBuhari Govt na real yahoo Govt.,2020-04-01 23:19:38,en,,0.0,0.0,@miquest,MrSwagmore,,802.0,38.0,410.0,82.0,0.0,False,,
0.0,0.412,0.588,-0.6808,@thespianbreed,@MBuhari With pains and tears... I am starving.. People are starving,2020-04-01 23:19:31,en,,0.0,0.0,@MBuhari,jennifer,Typical ordinary person..,90.0,51.0,107.0,23.0,0.0,False,,
0.0,0.216,0.784,-0.296,@__captain101,@NGRPresident @GarShehu @MBuhari A country with no Data base. Jokers 🥱,2020-04-01 23:19:29,en,,0.0,0.0,@NGRPresident,Captain 101,It can only get Better!!!,8.0,4.0,32.0,4.0,0.0,False,,
0.0,0.209,0.791,-0.5719,@cinderellaiyke,"@BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct Some say 20k some say na 5k
All na scam",2020-04-01 23:19:03,en,,0.0,0.0,@BashirAhmaad,Cinderella Iyke,"I am a Christian.
A dédicated wife!
I love peace and Harmony.",1416.0,1694.0,186.0,37.0,0.0,False,,
0.0,0.0,1.0,0.0,@dejewelbrighto,@Adeolu16572819 @Emm_Alete @renoomokri @NGRPresident @GarShehu @GEJonathan @MBuhari thats all u knw begging others ur leg bend? . how u take the subscribe? na person u beg,2020-04-01 23:18:29,en,,0.0,0.0,@Adeolu16572819,Iwejor Bright Chukwuma,Great future ahead,156.0,1376.0,309.0,11.0,0.0,False,,
0.574,0.0,0.426,0.4019,@AMINUIB19675364,@ChiromaIsa1 @MBuhari Yes,2020-04-01 23:18:21,und,,0.0,0.0,@ChiromaIsa1,AMINU IBRAHIM GALADIMA,,76.0,245.0,207.0,19.0,0.0,False,,
0.369,0.0,0.631,0.4767,@YerimaYk,"@FemiOmoSoneye @RosemaryOcheze @BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct Alright, Tnx.",2020-04-01 23:18:18,en,,0.0,0.0,@FemiOmoSoneye,Yakaka Yerima(Iya Ibeji👫),"Proud mother of twins...former humanitarian aid worker, W.H.O part time LQAS surveyor, child n women protection supporter... job seeker, Entrepreneur.",1223.0,2129.0,947.0,488.0,1.0,False,,
0.0,0.0,1.0,0.0,@dejewelbrighto,@Adeolu16572819 @Emm_Alete @renoomokri @NGRPresident @GarShehu @GEJonathan @MBuhari thats all knw begging others ur leg bend? . how u take the subscribe? na person u beg,2020-04-01 23:18:14,en,,0.0,0.0,@Adeolu16572819,Iwejor Bright Chukwuma,Great future ahead,156.0,1376.0,309.0,11.0,0.0,False,,
0.0,0.198,0.802,-0.5707,@RealTal_ker,"@BashirAhmaad @MBuhari @FMHDSD Stupidest government ever. You say something and do another, what about bank disbursement!",2020-04-01 23:18:07,en,,0.0,0.0,@BashirAhmaad,Sam,political critic.,126.0,123.0,11.0,3.0,0.0,False,,
0.316,0.0,0.684,0.4168,@blvck_me,@ben_neyu @Eggisoko_ @MBuhari Don't be stupid b😂,2020-04-01 23:18:04,en,,0.0,0.0,@ben_neyu,wisdom 🤡,,8727.0,14401.0,2066.0,2113.0,0.0,False,,
0.0,0.53,0.47,-0.7845,@Idigwu1,@NGRPresident @MBuhari Those who live by propaganda die by propaganda,2020-04-01 23:17:42,en,,0.0,0.0,@NGRPresident,Idigwu,,63.0,48.0,70.0,3.0,0.0,False,,
0.182,0.051,0.767,0.7156,@FigsNig,"@BashirAhmaad @donhuzzey @FMHDSD @Sadiya_farouq @MBuhari @HUPcct Please take away your beggars initiative.
Give us systems that work. Not sharing a stipend from the money donated by good Nigerians as relief and embezzling the rest.
We know y'all to be #COVIDIOT",2020-04-01 23:17:38,en,,1.0,0.0,@BashirAhmaad,FIGS Consults NIG,"We are a body of trained and experienced tutors who derive satisfaction in tutoring, mentoring and coaching your child(ren) to be the very best they can be.",503.0,86.0,68.0,76.0,0.0,False,,
0.0,0.375,0.625,-0.9712,@stevedameze,"@BashirAhmaad Has @MBuhari stood up for Nigerians? Abroad, he called Nigerians thieves, lazy &amp; corrupt. He kept mute: as COVID-19 approached, Nigerians are brutalized by police, murdered by Fulani herdsmen &amp; kidnappers, soldiers killed by BH, citizens lost lives &amp; property to explosions &amp; Fire",2020-04-01 23:17:35,en,,0.0,0.0,@BashirAhmaad,DEC,A Nigerian socio-political activist; who believes in good governance and reemergence of African countries as key players in the world's socio-economic order,63599.0,7116.0,923.0,393.0,48.0,False,,
0.0,0.0,1.0,0.0,@mp_baba,@renoomokri @NGRPresident @GarShehu @GEJonathan @MBuhari Hahahah The man should have some chills,2020-04-01 23:17:30,en,,0.0,0.0,@renoomokri,BabaMP,Gifted!,44.0,135.0,62.0,12.0,0.0,False,,
0.0,0.079,0.921,-0.34,@Aliyujari,"@NGRPresident @MBuhari @olusogaowoeye, do your remember the conversation in the screenshot below? Now will be time for the doubting Thomases to verify existence of National Strategic Grain Reserves https://t.co/qnZ6YwBuN4",2020-04-01 23:17:25,en,,2.0,1.0,@NGRPresident,Engr. Aliyu Jari,"Reading is my hobby, so also listening to Jazz, Classical, New Age music",13031.0,4407.0,486.0,713.0,1.0,False,,
0.0,0.375,0.625,-0.9712,@stevedameze,"@Chrisbamidele Has @MBuhari stood up for Nigerians? Abroad, he called Nigerians thieves, lazy &amp; corrupt. He kept mute: as COVID-19 approached, Nigerians are brutalized by police, murdered by Fulani herdsmen &amp; kidnappers, soldiers killed by BH, citizens lost lives &amp; property to explosions &amp; Fire",2020-04-01 23:17:25,en,,0.0,0.0,@Chrisbamidele,DEC,A Nigerian socio-political activist; who believes in good governance and reemergence of African countries as key players in the world's socio-economic order,63599.0,7116.0,923.0,393.0,48.0,False,,
0.186,0.15,0.664,0.2023,@GreatKahuja,"@thefoxlens @Tee_Classiquem1 @BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct Sorry, lovery and humble babe. 
Accepted my pleading and forgive my guilt.",2020-04-01 23:17:18,en,,0.0,0.0,@thefoxlens,Great Kahuja,I have no common friend and enemy,4912.0,5611.0,272.0,178.0,0.0,False,,
0.0,0.0,1.0,0.0,@UzomaBenita,"@renoomokri @MBuhari I don't know if I'm late but I'm trying anyway 
0045511741
Access bank",2020-04-01 23:17:13,en,,0.0,0.0,@renoomokri,Benita Uzoma,Peace loving,1211.0,15210.0,1083.0,456.0,0.0,False,,
0.0,0.0,1.0,0.0,@QSabdulafeez,@adeyanjudeji And this was @MBuhari 2015 where is @Dorthmaen to come and defend this,2020-04-01 23:17:08,en,,0.0,0.0,@adeyanjudeji,El_mujaheed,"||Quantity Surveyor
||Project Manager
||Entrepreneur 
||Real estate developer
||Father
||Student of Islamic Knowledge.",1253.0,801.0,428.0,131.0,0.0,False,,
0.021,0.207,0.772,-0.891,@Idigwu1,"@NGRPresident @MBuhari Propaganda and a lie from the pit of hell. You don’t have reserve, more or grains. Since 2011, Boko Haram, Fulani Herdsmen and other terrorists have prevented farmers in the North from farming. One wonders how you got the so much stored grains.",2020-04-01 23:17:03,en,,0.0,0.0,@NGRPresident,Idigwu,,63.0,48.0,70.0,3.0,0.0,False,,
0.0,0.0,1.0,0.0,@emypapis,@BashirAhmaad @womenvoiceNG_ @FMHDSD @Sadiya_farouq @MBuhari @HUPcct Oloriburuku!!!,2020-04-01 23:16:56,in,,0.0,0.0,@BashirAhmaad,Benny✍️©️®️,,1644.0,177.0,359.0,382.0,0.0,False,,
0.0,0.056,0.944,-0.296,@princeyusufval,"@MBuhari @aishambuhari @OfficialAPCNg 
How can u instruct total lockdown without any measure put in place for d ordinary citizens. 
I feed my family from my daily hustling now i can't even go out again to hustle and no food in the house",2020-04-01 23:16:53,en,,0.0,0.0,@MBuhari,Yusuf valentine,"I Am a Big Dreamer. Future Entrepreneur, Future Aliko Dangote.
Aliko Dangote my Idol. 
And an Enthusiast of #Arsenalfc",830.0,50.0,309.0,55.0,0.0,False,,
0.0,0.153,0.847,-0.7862,@bhlack_,"@JafarAbubakar20 @Lyncayo @SympLySimi @MBuhari By this age and century, hmmm?!!! 
How dumber can you sound? Oh! b4 you correct my english, I did it on purpose... Nitwit talking... It is their fucking duty to provide it... We pay our taxes, that should cover something... Douche @JafarAbubakar20 get sense...",2020-04-01 23:16:48,en,,0.0,0.0,@JafarAbubakar20,Onwumere Michael Oluwaseun,"Real is who i am.
A young man trying to find his way.",1085.0,26.0,231.0,77.0,1.0,False,,
0.0,0.0,1.0,0.0,@iamDevon,@T_chidi_esq @BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct @henryshield @von_Bismack @RosemaryOcheze U are makin sense bro,2020-04-01 23:16:33,en,,1.0,0.0,@T_chidi_esq,Fine Tiv Boy💯,"I love you mama 💖
#BusinessMan 
https://t.co/LykfRu58CA #BusinessManagement
#Hustle #Loyalty and #Respect
Don't mind my followers,
I can make you and your business trend💯",12937.0,6475.0,4962.0,3074.0,5.0,False,,
0.412,0.0,0.588,0.4215,@Chrisjpack,@renoomokri @MBuhari True talk sir,2020-04-01 23:16:32,en,,0.0,0.0,@renoomokri,Christopher jimmy,,72.0,66.0,466.0,51.0,0.0,False,,
0.0,0.0,1.0,0.0,@WharleyHola,@renoomokri @MBuhari 0802991445 Adenrele Kolawole Abel Access Bank,2020-04-01 23:16:19,ht,,0.0,0.0,@renoomokri,Ollar,#Taken!,479.0,17372.0,1565.0,1568.0,0.0,False,,
0.104,0.0,0.896,0.296,@EdwardFizzy,@NGRPresident @MBuhari This Government &amp; audio talks...How do they intend to share this  money.We still have a long way to go.,2020-04-01 23:16:17,en,,0.0,0.0,@NGRPresident,Edward Fizzy,"A philosopher, Business Man, Inspirational Coach,Civil Servant & above all, God's Servant.",3.0,1.0,17.0,1.0,0.0,False,,
0.0,0.101,0.899,-0.4019,@EMMY_NGGP,@Khalila26274823 @RuggedyBaba @Customng1 @MBuhari @NGRPresident @ProfOsinbajo @NGRSenate @aishambuhari @jidesanwoolu He has been doing alot.  Nigerians have too many problems and it's above just one individual,2020-04-01 23:16:08,en,,1.0,0.0,@Khalila26274823,EMMY NGGP,"Social Media Management
Football 🔥 💯coach and Player #NGGP
Real Estate investor
Entrepreneur
Traveler, Building Brands worldwide 
Lover of God ❤
NaGodGetPower",110.0,640.0,67.0,14.0,0.0,False,,
0.455,0.0,0.545,0.7579,@EregareGift,"@amarachievarist @renoomokri @MBuhari 0157391100
Eregare Oghenekevwe Gift 
Gt bank
Thank you ma",2020-04-01 23:16:07,en,,0.0,0.0,@amarachievarist,Gifted,I'm fair and I hate lies.,996.0,5244.0,1220.0,138.0,0.0,False,,
0.105,0.305,0.591,-0.6597,@IdrissZakariya5,@Tee_Classiquem1 @BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct That is hate speech and I'm sure u knw the penalty?,2020-04-01 23:16:02,en,,0.0,0.0,@Tee_Classiquem1,Edreez Zakariya,Hard to get on with.,102.0,102.0,131.0,30.0,0.0,False,,
0.0,0.0,1.0,0.0,@thedonmike,@renoomokri @MBuhari 6052745408 fidelity bank,2020-04-01 23:15:57,en,,0.0,0.0,@renoomokri,Mr T,FUN TO BE WITH,4328.0,1692.0,526.0,310.0,3.0,False,,
0.474,0.0,0.526,0.743,@horpehyemmy4u,@renoomokri @MBuhari Thanks for the kind gesture. 0106499774 gtbank,2020-04-01 23:15:53,en,,0.0,0.0,@renoomokri,Elusanmi Oluwatosin Samuel,"I'm a lover of God's word,enthusiast, enterpreneur,massage therapist,media consultant and a kinesiologist in view.
elusanmi.os@gmail.com
+2347034569264",115.0,93.0,288.0,55.0,0.0,False,,
0.111,0.146,0.742,-0.4019,@iamokechukwu,@jidesanwoolu @MBuhari Thank you sir for that because the way our uniform men behave when they see civilians I feel ashamed because if they can channel such brutality on boko haram and herdsmen Nigeria would have been a better place to live,2020-04-01 23:15:48,en,,0.0,0.0,@jidesanwoolu,KELVIN BLAISE ABIODUN,Never give up on yourself,237.0,114.0,451.0,125.0,0.0,False,,
0.235,0.0,0.765,0.4588,@VOkwot,@BashirAhmaad @MBuhari @FMHDSD People here also needed the same help oooh pls ooh our president,2020-04-01 23:15:44,en,,0.0,0.0,@BashirAhmaad,VICTOR EMMANUEL OKWOT,,1.0,0.0,0.0,1.0,0.0,False,,
0.129,0.141,0.73,-0.3612,@azubruka,"@BusinessDayNg Foolish FG pls @MBuhari I want request that u send down all u aids, special adviser and chief of staff for 7days training of how to scam Nigerians because u are still using old and implicating format #BuhariTormentor",2020-04-01 23:15:31,en,,0.0,0.0,@BusinessDayNg,NDMOORE,,653.0,230.0,299.0,38.0,1.0,False,,
0.179,0.143,0.678,0.2406,@SobogunMariam,@thefoxlens @Tee_Classiquem1 @BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct Which relief materials madam...to the vulnerable? Are we not all vulnerable in crises times? Pls o,2020-04-01 23:15:23,en,,0.0,0.0,@thefoxlens,marymeme,"Muslimah, Writer, Content Creator, Fashion Designer, Ice cream lover, Plantain Obsessor, 👓 face",694.0,3025.0,585.0,210.0,0.0,False,,
0.03,0.081,0.889,-0.4404,@KebsBen,"@MBuhari baba a plane just flew past my head now at exactly 00:11am 02/04/2020, as a matter of factly it woke me up, you need to let us know if you banned “incoming flights” or “outgoing flights”",2020-04-01 23:15:09,en,,0.0,0.0,@MBuhari,kebs ben,Sorridi,5.0,8.0,0.0,0.0,0.0,False,,
0.126,0.083,0.79,0.4078,@jekwedike,"@AishaYesufu @elrufai @MBuhari @PoliceNG @HQNigerianArmy @DefenceInfoNG If anyone knows his whereabouts, or is holding him, could you please give his family hope? Our leaders get sick, whether we agree with them politically or not, we pray 4 their recovery so that they can spend more time with their families. This guy has a family. Do d right thing!",2020-04-01 23:15:04,en,US,0.0,0.0,@AishaYesufu,Jude Ekwedike,,14352.0,21309.0,1457.0,253.0,1.0,False,,
0.146,0.0,0.854,0.4404,@Toby_Idiong1,"@BOGbadamosi @MBuhari This is what we need in this country,  to be transparent.... This man is during good.",2020-04-01 23:15:03,en,,0.0,0.0,@BOGbadamosi,Toby Idiong,"Currently studies Human Anatomy at Cross River university of Technology,  Calaber.",15.0,46.0,77.0,15.0,0.0,False,,
0.162,0.0,0.838,0.4404,@Slimdic18,"@SympLySimi @sheyyiiii @MBuhari Change location go better place, we get light for here since last week.",2020-04-01 23:14:48,en,,0.0,0.0,@SympLySimi,Nich Frank,"erigga fan since primary School. 
ghost writter.
addicted to Freebies😁.
Wizkid or Davido? non bruh. 
single as preek😈💔,but deep Deep down.CONJI is killng me",249.0,79.0,84.0,38.0,0.0,False,,
